PC1,PC2,cluster,cluster_label
0.2016606716582499,2.2336869183110952,0,通勤型
0.5916415217834152,1.1768756644324403,0,通勤型
0.6288130468519655,1.14640020058717,0,通勤型
0.6659845719205157,1.1159247367418998,0,通勤型
1.0559654220456811,0.05911348286324529,0,通勤型
0.38751829700100127,2.081309599084744,0,通勤型
0.7774991471261665,1.0244983452060892,0,通勤型
0.8146706721947168,0.994022881360819,0,通勤型
0.8518421972632668,0.9635474175155487,0,通勤型
-0.003102879313388356,1.6644830859567639,0,通勤型
0.034068645755161796,1.6340076221114936,0,通勤型
0.07124017082371205,1.6035321582662234,0,通勤型
0.4612210209488774,0.5467209043875689,0,通勤型
0.49839254601742766,0.5162454405422987,0,通勤型
0.5355640710859778,0.4857699766970284,0,通勤型
0.572735596154528,0.4552945128517582,0,通勤型
0.6716927298877079,0.42677969905541185,0,通勤型
0.7710590398372099,0.3982778696964756,0,通勤型
0.8700161735703899,0.3697630559001293,0,通勤型
0.9693824835198918,0.34126122654119306,0,通勤型
1.1927291870149748,0.3166936817175147,0,通勤型
1.2916863207481548,0.2881788679211684,0,通勤型
1.328857845816705,0.2577034040758982,0,通勤型
1.428224155766207,0.22920157471696195,0,通勤型
1.4653956808347572,0.19872611087169173,0,通勤型
1.5025672059033075,0.1682506470264215,0,通勤型
1.4775439460909061,0.13580154869481728,0,通勤型
1.4529298624948266,0.10336543480062317,0,通勤型
1.4279066026824252,0.07091633646901896,0,通勤型
1.4650781277509755,0.040440872623748736,0,通勤型
1.440054867938574,0.007991774292144526,0,通勤型
1.4772263930071243,-0.022483689553125696,0,通勤型
1.4526123094110446,-0.054919803447319816,0,通勤型
0.5976672328343894,0.6460158649938954,0,通勤型
0.6348387579029395,0.6155404011486252,0,通勤型
0.6098154980905381,0.5830913028170209,0,通勤型
0.6469870231590884,0.5526158389717507,0,通勤型
0.622372939563009,0.5201797250775566,0,通勤型
0.6595444646315592,0.4897042612322863,0,通勤型
0.6967159897001094,0.45922879738701605,0,通勤型
0.7956731234332893,0.43071398359066976,0,通勤型
1.0190198269283726,0.4061464387669914,0,通勤型
1.1183861368778745,0.37764460940805517,0,通勤型
1.2173432706110545,0.34912979561170887,0,通勤型
1.6264559763163486,0.3304571853722123,0,通勤型
1.663627501384899,0.2999817215269421,0,通勤型
1.7007990264534492,0.26950625768167186,0,通勤型
1.7379705515219994,0.23903079383640163,0,通勤型
1.7751420765905497,0.2085553299911314,0,通勤型
1.8123136016591,0.1780798661458612,0,通勤型
1.8494851267276502,0.14760440230059096,0,通勤型
1.8866566517962005,0.11712893845532074,0,通勤型
1.6140817811089583,0.07682425549061084,0,通勤型
1.4650781277509755,0.040440872623748736,0,通勤型
1.440054867938574,0.007991774292144526,0,通勤型
1.539421177888076,-0.020510055066791707,0,通勤型
1.5143979180756744,-0.05295915339839592,0,通勤型
0.6594528414990191,0.6479765150428193,0,通勤型
0.6348387579029395,0.6155404011486252,0,通勤型
0.6098154980905381,0.5830913028170209,0,通勤型
0.5852014144944587,0.5506551889228268,0,通勤型
0.622372939563009,0.5201797250775566,0,通勤型
0.5973496797506075,0.4877306267459523,0,通勤型
0.572735596154528,0.4552945128517582,0,通勤型
0.6716927298877079,0.42677969905541185,0,通勤型
0.7710590398372099,0.3982778696964756,0,通勤型
0.8700161735703899,0.3697630559001293,0,通勤型
1.093362877065473,0.34519551107645097,0,通勤型
1.1927291870149748,0.3166936817175147,0,通勤型
1.2916863207481548,0.2881788679211684,0,通勤型
1.328857845816705,0.2577034040758982,0,通勤型
1.428224155766207,0.22920157471696195,0,通勤型
1.4653956808347572,0.19872611087169173,0,通勤型
1.5025672059033075,0.1682506470264215,0,通勤型
1.4775439460909061,0.13580154869481728,0,通勤型
1.4529298624948266,0.10336543480062317,0,通勤型
1.4279066026824252,0.07091633646901896,0,通勤型
1.4028833428700238,0.03846723813741475,0,通勤型
1.3160744743929926,0.004057489756886636,0,通勤型
1.353245999461543,-0.026417974088383585,0,通勤型
1.3286319158654634,-0.058854087982577706,0,通勤型
0.47368683928880806,0.6420815804586375,0,通勤型
0.5108583643573582,0.6116061166133673,0,通勤型
0.48583510454495676,0.579157018281763,0,通勤型
0.4612210209488774,0.5467209043875689,0,通勤型
0.49839254601742766,0.5162454405422987,0,通勤型
0.5973496797506075,0.4877306267459523,0,通勤型
0.6345212048191576,0.4572551629006821,0,通勤型
0.6716927298877079,0.42677969905541185,0,通勤型
0.8328446485018396,0.40023851974539953,0,通勤型
0.9322109584513415,0.3717366903864633,0,通勤型
1.093362877065473,0.34519551107645097,0,通勤型
1.2545147956796046,0.31865433176643865,0,通勤型
1.663627501384899,0.2999817215269421,0,通勤型
1.7007990264534492,0.26950625768167186,0,通勤型
1.7379705515219994,0.23903079383640163,0,通勤型
1.7751420765905497,0.2085553299911314,0,通勤型
1.8123136016591,0.1780798661458612,0,通勤型
1.8494851267276502,0.14760440230059096,0,通勤型
1.5147154711594564,0.10532608484954707,0,通勤型
1.5518869962280066,0.07485062100427685,0,通勤型
1.527272912631927,0.04241450711008273,0,通勤型
1.440054867938574,0.007991774292144526,0,通勤型
1.4772263930071243,-0.022483689553125696,0,通勤型
1.5143979180756744,-0.05295915339839592,0,通勤型
0.3804142337773456,-0.8581449640316121,1,休闲型
0.3553909739649442,-0.8905940623632164,1,休闲型
0.39256249903349444,-0.9210695262084866,1,休闲型
0.36794841543741497,-0.9535056401026807,1,休闲型
0.3429251556250135,-0.9859547384342849,1,休闲型
0.38009668069356367,-1.016430202279555,1,休闲型
0.41726820576211393,-1.0469056661248253,1,休闲型
0.4544397308306642,-1.0773811299700955,1,休闲型
0.6155916494447958,-1.1039223092801078,1,休闲型
0.7767435680589274,-1.1304634885901201,1,休闲型
0.8761098780084292,-1.1589653179490564,1,休闲型
1.0994565815035124,-1.183532862772735,1,休闲型
1.4463745023278551,-1.2041791074985655,1,休闲型
1.4835460273964054,-1.2346545713438357,1,休闲型
1.5207175524649557,-1.265130035189106,1,休闲型
1.557889077533506,-1.2956054990343762,1,休闲型
1.5950606026020562,-1.3260809628796464,1,休闲型
1.6322321276706064,-1.3565564267249166,1,休闲型
1.6694036527391567,-1.3870318905701868,1,休闲型
1.272848388506333,-1.4312708580701545,1,休闲型
1.2478251286939315,-1.463719956401759,1,休闲型
1.284996653762482,-1.4941954202470291,1,休闲型
1.2599733939500806,-1.5266445185786333,1,休闲型
1.2353593103540008,-1.5590806324728275,1,休闲型
0.3182194488963939,-0.8601185985179461,1,休闲型
0.3553909739649442,-0.8905940623632164,1,休闲型
0.39256249903349444,-0.9210695262084866,1,休闲型
0.36794841543741497,-0.9535056401026807,1,休闲型
0.4051199405059652,-0.9839811039479509,1,休闲型
0.4422914655745154,-1.0144565677932211,1,休闲型
0.47946299064306563,-1.0449320316384914,1,休闲型
0.5166345157116159,-1.0754074954837616,1,休闲型
0.6155916494447958,-1.1039223092801078,1,休闲型
0.7767435680589274,-1.1304634885901201,1,休闲型
1.0000902715540105,-1.1550310334137985,1,休闲型
1.4092029772593049,-1.1737036436532953,1,休闲型
1.4463745023278551,-1.2041791074985655,1,休闲型
1.4835460273964054,-1.2346545713438357,1,休闲型
1.5829123373459073,-1.263156400702772,1,休闲型
1.6200838624144576,-1.2936318645480422,1,休闲型
1.5950606026020562,-1.3260809628796464,1,休闲型
1.5704465190059766,-1.3585170767738406,1,休闲型
1.6694036527391567,-1.3870318905701868,1,休闲型
1.3346339971709629,-1.4293102080212308,1,休闲型
1.371805522239513,-1.459785671866501,1,休闲型
1.3471914386434336,-1.492221785760695,1,休闲型
0.9693588537744171,-0.49833509405891513,1,休闲型
1.2971449190186306,-1.5571199824239035,1,休闲型
0.4421998424419753,-0.8561843139826882,1,休闲型
0.4175857588458959,-0.8886204278768823,1,休闲型
0.45475728391444614,-0.9190958917221526,1,休闲型
0.42973402410204464,-0.9515449900537568,1,休闲型
0.4669055491705949,-0.982020453899027,1,休闲型
0.504077074239145,-1.0124959177442971,1,休闲型
0.47946299064306563,-1.0449320316384914,1,休闲型
0.5784201243762456,-1.0734468454348376,1,休闲型
0.8017668278713288,-1.098014390258516,1,休闲型
0.9011331378208307,-1.126516219617452,1,休闲型
1.0000902715540105,-1.1550310334137985,1,休闲型
1.3474173685946753,-1.1756642937022193,1,休闲型
1.2175455708168215,-0.17390903292992338,1,休闲型
1.6075264209419868,-1.2307202868085778,1,休闲型
1.644697946010537,-1.261195750653848,1,休闲型
1.329060146022472,-0.265335424465734,1,休闲型
1.3044460624263927,-0.29777153835992815,1,休闲型
1.2794228026139913,-0.33022063669153234,1,休闲型
1.3165943276825416,-0.36069610053680257,1,休闲型
1.0440194569952994,-0.4010007835015126,1,休闲型
1.6197663093306756,-1.4519171027959852,1,休闲型
1.4089770473080634,-1.4902611357117712,1,休闲型
1.4461485723766137,-1.5207365995570414,1,休闲型
1.0687251637239188,-0.5268369234178514,1,休闲型
0.4310330862043074,1.6782595740488717,0,通勤型
0.40600982639190586,1.6458104757172674,0,通勤型
0.4431813514604561,1.6153350118719971,0,通勤型
0.4803528765290064,1.584859548026727,0,通勤型
0.5175244015975566,1.5543840841814567,0,通勤型
0.5546959266661069,1.5239086203361865,0,通勤型
0.944676776791272,0.46709736645753186,0,通勤型
0.6290389768032072,1.462957692645646,0,通勤型
0.7901908954173388,1.4364165133356337,0,通勤型
1.0753232075770518,1.4138096185608793,0,通勤型
1.112494732645602,1.383334154715609,0,通勤型
1.149666257714152,1.3528586908703388,0,通勤型
1.1868377827827024,1.3223832270250686,0,通勤型
1.2240093078512526,1.2919077631797984,0,通勤型
0.9083715078631879,2.287768089367913,0,通勤型
1.2365667493237233,1.228996185440334,0,通勤型
1.3355238830569034,1.2004813716439877,0,通勤型
1.3109097994608239,1.1680452577497935,0,通勤型
1.3480813245293741,1.1375697939045233,0,通勤型
1.2612724560523432,1.1031600455239952,0,通勤型
1.2984439811208934,1.072684581678725,0,通勤型
1.3356155061894437,1.0422091178334547,0,通勤型
1.3105922463770423,1.0097600195018506,0,通勤型
1.3477637714455923,0.9792845556565802,0,通勤型
0.49281869486893704,1.6802202240977955,0,通勤型
0.17718089488087205,2.67608055028591,0,通勤型
0.5671617450060374,1.619269296407255,0,通勤型
0.1897383363533429,2.6131689725464455,0,通勤型
0.22690986142189315,2.5826935087011753,0,通勤型
0.6168907115470585,1.5258822548225206,0,通勤型
0.6540622366156087,1.4954067909772504,0,通勤型
0.6912337616841588,1.4649313271319802,0,通勤型
0.7284052867527091,1.43445586328671,0,通勤型
0.7655768118212594,1.4039803994414397,0,通勤型
0.8027483368898096,1.3735049355961695,0,通勤型
0.4871105369017448,2.3693652617842837,0,通勤型
0.5242820619702949,2.3388897979390135,0,通勤型
0.5614535870388452,2.3084143340937433,0,通勤型
0.5986251121073954,2.277938870248473,0,通勤型
0.6357966371759456,2.247463406403203,0,通勤型
1.0875630959657407,1.192612802573472,0,通勤型
0.7101396873130461,2.1865124787126624,0,通勤型
0.7473112123815964,2.156037014867392,0,通勤型
0.7844827374501466,2.125561551022122,0,通勤型
0.8216542625186969,2.0950860871768517,0,通勤型
0.8588257875872471,2.0646106233315815,0,通勤型
0.8959973126557974,2.0341351594863113,0,通勤型
0.9331688377243474,2.003659695641041,0,通勤型
0.4310330862043074,1.6782595740488717,0,通勤型
0.46820461127285756,1.6477841102036015,0,通勤型
0.5053761363414078,1.6173086463583313,0,通勤型
0.542547661409958,1.586833182513061,0,通勤型
0.5797191864785083,1.5563577186677908,0,通勤型
0.6168907115470585,1.5258822548225206,0,通勤型
0.3012529115589936,2.521742581010635,0,通勤型
0.33842443662754385,2.4912671171653646,0,通勤型
0.3755959616960941,2.4607916533200944,0,通勤型
0.474553095429274,2.432276839523748,0,通勤型
0.5117246204978242,2.401801375678478,0,通勤型
1.0878806490495225,1.3508980408214148,0,通勤型
1.0628573892371211,1.3184489424898107,0,通勤型
1.162223699186623,1.2899471131308744,0,通勤型
1.6761849428573696,0.23707014378747773,0,通勤型
1.71335646792592,0.2065946799422075,0,通勤型
1.8123136016591,0.1780798661458612,0,通勤型
0.9581004744042089,2.194381047783178,0,通勤型
0.9952719994727591,2.163905583937908,0,通勤型
1.3852528495979244,1.107094330059253,0,通勤型
1.7752336997230898,0.050283076180598504,0,通勤型
1.81240522479164,0.019807612335328285,0,通勤型
1.8495767498601903,-0.01066785150994194,0,通勤型
1.409958556326544,0.9812581901429143,0,通勤型
0.9078228048065037,0.6558580685507451,0,通勤型
0.9449943298750538,0.6253826047054749,0,通勤型
0.9199710700626524,0.5929335063738707,0,通勤型
0.9571425951312027,0.5624580425286004,0,通勤型
0.994314120199753,0.5319825786833302,0,通勤型
0.6786763202116882,1.5278429048714444,0,通勤型
0.36303852022362326,2.523703231059559,0,通勤型
0.4002100452921735,2.4932277672142886,0,通勤型
0.7901908954173388,1.4364165133356337,0,通勤型
0.827362420485889,1.4059410494903635,0,通勤型
0.4499390118331946,2.399840725629554,0,通勤型
0.42491575202079307,2.3673916272979496,0,通勤型
0.46208727708934333,2.3369161634526794,0,通勤型
1.328857845816705,0.2577034040758982,0,通勤型
1.7379705515219994,0.23903079383640163,0,通勤型
1.7751420765905497,0.2085553299911314,0,通勤型
1.8123136016591,0.1780798661458612,0,通勤型
1.5397387309718578,0.13777518318115128,0,通勤型
1.4529298624948266,0.10336543480062317,0,通勤型
1.4901013875633768,0.07288997095535295,0,通勤型
1.4650781277509755,0.040440872623748736,0,通勤型
1.440054867938574,0.007991774292144526,0,通勤型
1.353245999461543,-0.026417974088383585,0,通勤型
1.390417524530093,-0.05689343793365381,0,通勤型
0.3182194488963939,-0.8601185985179461,1,休闲型
0.3553909739649442,-0.8905940623632164,1,休闲型
0.39256249903349444,-0.9210695262084866,1,休闲型
0.36794841543741497,-0.9535056401026807,1,休闲型
0.3429251556250135,-0.9859547384342849,1,休闲型
0.38009668069356367,-1.016430202279555,1,休闲型
0.3554825970974843,-1.0488663161737493,1,休闲型
0.39265412216603457,-1.0793417800190195,1,休闲型
0.6155916494447958,-1.1039223092801078,1,休闲型
0.8389383529398791,-1.1284898541037862,1,休闲型
0.9383046628893809,-1.1569916834627223,1,休闲型
1.0372617966225608,-1.185506497259069,1,休闲型
1.1366281065720627,-1.2140083266180053,1,休闲型
1.4835460273964054,-1.2346545713438357,1,休闲型
1.5207175524649557,-1.265130035189106,1,休闲型
1.557889077533506,-1.2956054990343762,1,休闲型
1.5950606026020562,-1.3260809628796464,1,休闲型
1.322485731914814,-1.3663856458443564,1,休闲型
1.2356768634377828,-1.4007953942248843,1,休闲型
1.1484588187444298,-1.4352181270428226,1,休闲型
1.1856303438129798,-1.4656935908880928,1,休闲型
1.2228018688815303,-1.496169054733363,1,休闲型
1.2599733939500806,-1.5266445185786333,1,休闲型
1.2353593103540008,-1.5590806324728275,1,休闲型
0.3182194488963939,-0.8601185985179461,1,休闲型
0.2936053653003145,-0.8925547124121402,1,休闲型
0.26858210548791306,-0.9250038107437445,1,休闲型
0.30575363055646326,-0.9554792745890147,1,休闲型
0.3429251556250135,-0.9859547384342849,1,休闲型
0.38009668069356367,-1.016430202279555,1,休闲型
0.2932878122165324,-1.0508399506600832,1,休闲型
0.39265412216603457,-1.0793417800190195,1,休闲型
0.5538060407801662,-1.1058829593290318,1,休闲型
0.7767435680589274,-1.1304634885901201,1,休闲型
0.9383046628893809,-1.1569916834627223,1,休闲型
1.0372617966225608,-1.185506497259069,1,休闲型
1.1366281065720627,-1.2140083266180053,1,休闲型
1.4835460273964054,-1.2346545713438357,1,休闲型
1.5207175524649557,-1.265130035189106,1,休闲型
1.557889077533506,-1.2956054990343762,1,休闲型
1.5950606026020562,-1.3260809628796464,1,休闲型
1.322485731914814,-1.3663856458443564,1,休闲型
1.2974624721024126,-1.3988347441759605,1,休闲型
1.272848388506333,-1.4312708580701545,1,休闲型
1.3100199135748831,-1.4617463219154248,1,休闲型
1.3471914386434336,-1.492221785760695,1,休闲型
1.4461485723766137,-1.5207365995570414,1,休闲型
1.4833200974451637,-1.5512120634023117,1,休闲型
0.7838424112609224,0.6519237840154872,0,通勤型
0.8827995449941022,0.6234089702191409,0,通勤型
0.9199710700626524,0.5929335063738707,0,通勤型
0.9571425951312027,0.5624580425286004,0,通勤型
0.8703337266541716,0.5280482941480723,0,通勤型
0.8453104668417702,0.4955991958164681,0,通勤型
0.8824819919103204,0.4651237319711979,0,通勤型
0.5668441919222555,1.460984058159312,0,通勤型
0.6040157169908058,1.4305085943140419,0,通勤型
0.6411872420593561,1.4000331304687716,0,通勤型
1.093362877065473,0.34519551107645097,0,通勤型
1.2545147956796046,0.31865433176643865,0,通勤型
1.2916863207481548,0.2881788679211684,0,通勤型
1.328857845816705,0.2577034040758982,0,通勤型
1.428224155766207,0.22920157471696195,0,通勤型
1.4032008959538056,0.19675247638535773,0,通勤型
1.5025672059033075,0.1682506470264215,0,通勤型
1.4775439460909061,0.13580154869481728,0,通勤型
1.5147154711594564,0.10532608484954707,0,通勤型
1.4901013875633768,0.07288997095535295,0,通勤型
1.4650781277509755,0.040440872623748736,0,通勤型
1.440054867938574,0.007991774292144526,0,通勤型
1.4772263930071243,-0.022483689553125696,0,通勤型
1.0998029843544295,0.9714159865860645,0,通勤型
0.5976672328343894,0.6460158649938954,0,通勤型
0.2198346479653728,1.6399025566956755,0,通勤型
0.5480298894259085,0.5811306527680971,0,通勤型
0.5852014144944587,0.5506551889228268,0,通勤型
0.26956361450639393,1.5465155151109409,0,通勤型
0.36852074823957387,1.5180007013145946,0,通勤型
0.7585015983647391,0.46118944743594,0,通勤型
0.7956731234332893,0.43071398359066976,0,通勤型
0.9568250420474209,0.40417280428065744,0,通勤型
0.7033820269403077,1.4020067649551056,0,通勤型
0.8645339455544393,1.3754655856450932,0,通勤型
1.2736466512597335,1.3567929754055967,0,通勤型
1.3108181763282838,1.3263175115603265,0,通勤型
1.347989701396834,1.2958420477150563,0,通勤型
1.3851612264653843,1.265366583869786,0,通勤型
1.7751420765905497,0.2085553299911314,0,通勤型
1.8123136016591,0.1780798661458612,0,通勤型
1.7876995180630204,0.14564375225166706,0,通勤型
1.5147154711594564,0.10532608484954707,0,通勤型
1.5518869962280066,0.07485062100427685,0,通勤型
1.527272912631927,0.04241450711008273,0,通勤型
1.2116351126438623,1.038274833298197,0,通勤型
1.1866118528314609,1.0058257349665927,0,通勤型
1.223783377900011,0.9753502711213223,0,通勤型
0.3688383013233557,1.6762859395625376,0,通勤型
0.40600982639190586,1.6458104757172674,0,通勤型
0.4431813514604561,1.6153350118719971,0,通勤型
0.1025202916599898,2.578746239728507,0,通勤型
0.13969181672854006,2.548270775883237,0,通勤型
0.23905812667804188,2.5197689465243007,0,通勤型
0.2762296517465922,2.4892934826790305,0,通勤型
0.3755959616960941,2.4607916533200944,0,通勤型
0.35057270188369266,2.42834255498849,0,通勤型
0.3877442269522429,2.39786709114322,0,通勤型
0.42491575202079307,2.3673916272979496,0,通勤型
0.46208727708934333,2.3369161634526794,0,通勤型
0.9142629120954603,1.2820785440603588,0,通勤型
0.5986251121073954,2.277938870248473,0,通勤型
0.6357966371759456,2.247463406403203,0,通勤型
0.7347537709091255,2.2189485926068566,0,通勤型
0.7719252959776758,2.1884731287615864,0,通勤型
0.809096821046226,2.157997664916316,0,通勤型
1.2612724560523432,1.1031600455239952,0,通勤型
0.8216542625186969,2.0950860871768517,0,通勤型
1.3356155061894437,1.0422091178334547,0,通勤型
1.372787031257994,1.0117336539881845,0,通勤型
1.409958556326544,0.9812581901429143,0,通勤型
0.845628019925552,0.6538844340644111,0,通勤型
0.8827995449941022,0.6234089702191409,0,通勤型
0.9199710700626524,0.5929335063738707,0,通勤型
0.7709674167046697,0.5565501235070086,0,通勤型
0.80813894177322,0.5260746596617384,0,通勤型
0.7835248581771406,0.4936385457675442,0,通勤型
0.6967159897001094,0.45922879738701605,0,通勤型
0.6716927298877079,0.42677969905541185,0,通勤型
0.7710590398372099,0.3982778696964756,0,通勤型
0.8082305649057602,0.3678024058512054,0,通勤型
0.9071876986389401,0.3392875920548591,0,通勤型
1.0065540085884417,0.31078576269592284,0,通勤型
1.043725533656992,0.2803102988506526,0,通勤型
1.142682667390172,0.2517954850543063,0,通勤型
0.7652592587374776,1.2456951611934965,0,通勤型
0.8024307838060277,1.2152196973482263,0,通勤型
0.839602308874578,1.184744233502956,0,通勤型
0.8767738339431282,1.1542687696576859,0,通勤型
0.8517505741307269,1.1218196713260817,0,通勤型
1.2417314242558921,0.06500841744742708,0,通勤型
0.9260936242678274,1.0608687436355413,0,通勤型
1.254288865728363,0.002096839707962737,0,通勤型
1.2914603907969133,-0.028378624137307486,0,通勤型
1.2664371309845117,-0.0608277224689117,0,通勤型
0.34970644574322673,0.6381472959233796,0,通勤型
0.3868779708117769,0.6076718320781094,0,通勤型
0.3618547109993752,0.5752227337465051,0,通勤型
0.21326023385771445,0.5388523353170531,0,通勤型
0.25043175892626474,0.5083768714717829,0,通勤型
0.2254084991138633,0.47592777314017864,0,通勤型
0.32477480906336514,0.4474259437812424,0,通勤型
0.3619463341319154,0.4169504799359722,0,通勤型
0.6470786462916285,0.39434358516121776,0,通勤型
0.39322645496819336,1.3921645613982558,0,通勤型
0.9071876986389401,0.3392875920548591,0,通勤型
1.0683396172530715,0.31274641274484677,0,通勤型
1.1055111423216217,0.28227094889957655,0,通勤型
1.0808970587255422,0.2498348350053824,0,通勤型
1.242048977339674,0.22329365569537007,0,通勤型
1.2170257175272725,0.19084455736376585,0,通勤型
1.2541972425958228,0.16036909351849563,0,通勤型
0.8145790490621766,1.152295135171352,0,通勤型
0.7899649654660972,1.1198590212771578,0,通勤型
0.8271364905346474,1.0893835574318875,0,通勤型
0.8643080156031977,1.0589080935866173,0,通勤型
1.1920940808474114,0.0001232052216287469,0,通勤型
1.2292656059159617,-0.030352258623641475,0,通勤型
1.204651522319882,-0.0627883725178356,0,通勤型
0.13245344668618286,-0.8660135331021279,1,休闲型
0.16962497175473312,-0.8964889969473981,1,休闲型
0.20679649682328338,-0.9269644607926684,1,休闲型
0.2439680218918336,-0.9574399246379386,1,休闲型
0.21894476207943195,-0.9898890229695428,1,休闲型
0.2561162871479821,-1.020364486814813,1,休闲型
0.23150220355190293,-1.0528006007090072,1,休闲型
0.20647894373950126,-1.0852496990406113,1,休闲型
0.42982564723458483,-1.1098172438642897,1,休闲型
0.5287827809677647,-1.138332057660636,1,休闲型
0.2753397658606515,-0.14049809698618804,1,休闲型
0.31251129092920177,-0.17097356083145837,1,休闲型
0.7642777497189968,-1.225824164661189,1,休闲型
0.9254296683331283,-1.2523653439712013,1,休闲型
0.5480062596804338,-0.25846566783201114,1,休闲型
0.9379871098055991,-1.3152769217106657,1,休闲型
1.036944243538779,-1.343791735507012,1,休闲型
0.9501353750617479,-1.37820148388754,1,休闲型
0.9255212914656685,-1.4106375977817343,1,休闲型
0.9626928165342188,-1.4411130616270045,1,休闲型
0.9376695567218171,-1.4735621599586086,1,休闲型
0.9130554731257379,-1.5059982738528028,1,休闲型
0.9502269981942881,-1.536473737698073,1,休闲型
0.9252037383818863,-1.5689228360296772,1,休闲型
0.00847305314060154,-0.8699478176373858,1,休闲型
0.045644578209151805,-0.900423281482656,1,休闲型
-0.041164290267879516,-0.9348330298631842,1,休闲型
0.05779284346530036,-0.9633478436595305,1,休闲型
0.09496436853385062,-0.9938233075048007,1,休闲型
0.0703502849377711,-1.0262594213989946,1,休闲型
0.04532702512536969,-1.058708519730599,1,休闲型
0.14469333507487162,-1.087210349089535,1,休闲型
0.18186486014342187,-1.1176858129348053,1,休闲型
0.4669971723031351,-1.14029270770956,1,休闲型
0.5659543060363148,-1.1688075215059062,1,休闲型
0.7271062246504465,-1.1953487008159187,1,休闲型
0.8882581432645781,-1.221889880125931,1,休闲型
0.98762445321408,-1.2503917094848673,1,休闲型
1.0247959782826304,-1.2808671733301376,1,休闲型
1.0619675033511804,-1.3113426371754078,1,休闲型
1.0991390284197307,-1.341818101020678,1,休闲型
1.0741157686073293,-1.3742671993522821,1,休闲型
1.1112872936758795,-1.4047426631975524,1,休闲型
1.0244784251988484,-1.4391524115780805,1,休闲型
0.9998643416027688,-1.4715885254722747,1,休闲型
1.0370358666713193,-1.502063989317545,1,休闲型
1.012012606858918,-1.534513087649149,1,休闲型
1.049184131927468,-1.5649885514944193,1,休闲型
0.41149205440785636,0.6401079459723035,0,通勤型
0.3868779708117769,0.6076718320781094,0,通勤型
0.42404949588032714,0.5771963682328392,0,通勤型
0.4612210209488774,0.5467209043875689,0,通勤型
0.49839254601742766,0.5162454405422987,0,通勤型
0.473369286205026,0.4837963422106944,0,通勤型
0.572735596154528,0.4552945128517582,0,通勤型
0.19490301128551127,1.4491812045535384,0,通勤型
0.3560549298996431,1.422640025243526,0,通勤型
0.45542123984914507,1.3941381958845898,0,通勤型
0.554378373582325,1.3656233820882435,0,通勤型
0.7155302921964565,1.3390822027782312,0,通勤型
0.8148966021459584,1.310580373419295,0,通勤型
0.9142629120954603,1.2820785440603588,0,通勤型
0.9514344371640105,1.2516030802150886,0,通勤型
1.4032008959538056,0.19675247638535773,0,通勤型
1.378586812357726,0.1643163624911636,0,通勤型
1.3535635525453247,0.1318672641595594,0,通勤型
1.4529298624948266,0.10336543480062317,0,通勤型
0.5983075590236137,2.11965363200053,0,通勤型
1.341097734205394,0.03650658808849085,0,通勤型
1.3160744743929926,0.004057489756886636,0,通勤型
1.4154407843424945,-0.024444339602049597,0,通勤型
1.390417524530093,-0.05689343793365381,0,通勤型
0.47368683928880806,0.6420815804586375,0,通勤型
0.5108583643573582,0.6116061166133673,0,通勤型
0.48583510454495676,0.579157018281763,0,通勤型
0.4612210209488774,0.5467209043875689,0,通勤型
0.43619776113647574,0.5142718060559647,0,通勤型
0.473369286205026,0.4837963422106944,0,通勤型
0.5105408112735761,0.4533208783654242,0,通勤型
0.6099071212230782,0.424819049006488,0,通勤型
0.7710590398372099,0.3982778696964756,0,通勤型
0.9322109584513415,0.3717366903864633,0,通勤型
1.0311680921845214,0.343221876590117,0,通勤型
1.1305344021340231,0.31472004723118074,0,通勤型
1.229900712083525,0.2862182178722445,0,通勤型
1.328857845816705,0.2577034040758982,0,通勤型
1.3660293708852553,0.22722794023062795,0,通勤型
1.4032008959538056,0.19675247638535773,0,通勤型
1.4403724210223559,0.1662770125400875,0,通勤型
1.4775439460909061,0.13580154869481728,0,通勤型
1.390735077613875,0.10139180031428918,0,通勤型
1.3039262091368438,0.06698205193376107,0,通勤型
1.2789029493244424,0.03453295360215686,0,通勤型
1.254288865728363,0.002096839707962737,0,通勤型
1.353245999461543,-0.026417974088383585,0,通勤型
1.3286319158654634,-0.058854087982577706,0,通勤型
0.47368683928880806,0.6420815804586375,0,通勤型
0.5108583643573582,0.6116061166133673,0,通勤型
0.5480298894259085,0.5811306527680971,0,通勤型
0.5852014144944587,0.5506551889228268,0,通勤型
0.5601781546820572,0.5182060905912226,0,通勤型
0.5973496797506075,0.4877306267459523,0,通勤型
0.6345212048191576,0.4572551629006821,0,通勤型
0.6716927298877079,0.42677969905541185,0,通勤型
0.4182497147805948,1.42461365972986,0,通勤型
0.5794016333947264,1.3980724804198477,0,通勤型
0.740553552008858,1.3715313011098353,0,通勤型
1.1305344021340231,0.31472004723118074,0,通勤型
0.6482624555158762,2.342824082474271,0,通勤型
0.6232391957034749,2.3103749841426673,0,通勤型
0.8892396522830589,1.2496294457287545,0,通勤型
0.926411177351609,1.2191539818834842,0,通勤型
0.9635827024201593,1.188678518038214,0,通勤型
1.0007542274887096,1.1582030541929438,0,通勤型
1.390735077613875,0.10139180031428918,0,通勤型
1.3657118178014735,0.06894270198268497,0,通勤型
1.4028833428700238,0.03846723813741475,0,通勤型
1.1494403277629106,1.036301198811863,0,通勤型
