season,yr,mnth,hr,holiday,weekday,workingday,weathersit,atemp,hum,windspeed,cnt,time_period,hr_sin,hr_cos,mnth_sin,mnth_cos,wek_sin,wek_cos,seas_sin,seas_cos,hr_workingday,temp_hum,season_hr,cnt_log,cluster,cluster_label
4,0,11,16,0,3,1,2,0.4091,0.62,0.4627,173,3,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,16,0.155458,64,5.159055299214529,0,通勤型
4,0,11,17,0,3,1,3,0.3939,0.71,0.3881,163,4,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,17,0.114231,68,5.099866427824199,0,通勤型
4,0,11,18,0,3,1,2,0.4091,0.58,0.5224,145,4,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,18,0.171822,72,4.983606621708336,0,通勤型
4,0,11,19,0,3,1,1,0.3939,0.58,0.3881,122,4,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,19,0.165438,76,4.812184355372417,0,通勤型
4,0,11,20,0,3,1,1,0.3333,0.62,0.3881,68,5,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,20,0.126654,80,4.23410650459726,0,通勤型
4,0,11,21,0,3,1,1,0.3182,0.57,0.4627,66,5,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,21,0.136826,84,4.204692619390966,0,通勤型
4,0,11,22,0,3,1,1,0.303,0.61,0.4478,62,5,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,22,0.11817,88,4.143134726391533,0,通勤型
4,0,11,23,0,3,1,1,0.303,0.61,0.3582,51,5,-0.2588190451025215,0.965925826289068,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,-2.4492935982947064e-16,1.0,23,0.11817,92,3.951243718581428,0,通勤型
4,0,11,0,1,4,0,1,0.303,0.57,0.2239,23,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.13029,0,3.1780538303479458,1,休闲型
4,0,11,1,1,4,0,1,0.2879,0.57,0.4179,24,1,0.2588190451025207,0.9659258262890684,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.123797,4,3.218875824868201,1,休闲型
4,0,11,2,1,4,0,1,0.2879,0.61,0.2836,22,1,0.4999999999999999,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.112281,8,3.1354942159291497,1,休闲型
4,0,11,3,1,4,0,1,0.2879,0.65,0.1343,5,1,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.100765,12,1.791759469228055,1,休闲型
4,0,11,4,1,4,0,1,0.3182,0.61,0.0896,2,1,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.124098,16,1.0986122886681096,1,休闲型
4,0,11,5,1,4,0,1,0.3182,0.61,0.1045,11,1,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.124098,20,2.4849066497880004,1,休闲型
4,0,11,6,1,4,0,1,0.3182,0.61,0.0896,6,1,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.124098,24,1.9459101490553128,1,休闲型
4,0,11,7,1,4,0,1,0.2727,0.75,0.1045,40,2,0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.068175,28,3.713572066704308,1,休闲型
4,0,11,8,1,4,0,1,0.3182,0.65,0.0896,46,2,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.1113699999999999,32,3.8501476017100575,1,休闲型
4,0,11,9,1,4,0,1,0.3485,0.61,0.0,81,2,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.135915,36,4.406719247264253,1,休闲型
4,0,11,10,1,4,0,1,0.3788,0.57,0.0,98,3,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.162884,40,4.59511985013459,1,休闲型
4,0,11,11,1,4,0,1,0.4242,0.41,0.2985,142,3,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.250278,44,4.962844630259907,1,休闲型
4,0,11,12,1,4,0,1,0.4545,0.36,0.2239,150,3,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.29088,48,5.017279836814924,1,休闲型
4,0,11,13,1,4,0,1,0.4697,0.33,0.2239,175,3,-0.2588190451025208,-0.9659258262890684,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.3146989999999999,52,5.170483995038151,1,休闲型
4,0,11,14,1,4,0,1,0.4848,0.31,0.2985,168,3,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.334512,56,5.1298987149230735,1,休闲型
4,0,11,15,1,4,0,1,0.4848,0.31,0.2537,149,3,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.334512,60,5.010635294096256,1,休闲型
4,0,11,16,1,4,0,1,0.4848,0.34,0.2836,114,3,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.319968,64,4.74493212836325,1,休闲型
4,0,11,17,1,4,0,1,0.4697,0.33,0.1045,74,4,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.3146989999999999,68,4.31748811353631,1,休闲型
4,0,11,18,1,4,0,1,0.4242,0.5,0.0896,37,4,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.2121,72,3.6375861597263857,1,休闲型
4,0,11,19,1,4,0,1,0.4091,0.54,0.1045,28,4,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.188186,76,3.367295829986474,1,休闲型
4,0,11,20,1,4,0,1,0.3485,0.76,0.1642,31,5,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.0836399999999999,80,3.4657359027997265,1,休闲型
4,0,11,21,1,4,0,1,0.3485,0.71,0.1642,26,5,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.101065,84,3.295836866004329,1,休闲型
4,0,11,22,1,4,0,1,0.3485,0.71,0.1642,22,5,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.101065,88,3.1354942159291497,1,休闲型
4,0,11,23,1,4,0,1,0.3485,0.76,0.1045,21,5,-0.2588190451025215,0.965925826289068,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0,0.0836399999999999,92,3.091042453358316,1,休闲型
4,0,11,0,0,5,1,1,0.3333,0.76,0.1642,29,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0,0.079992,0,3.4011973816621555,0,通勤型
4,0,11,1,0,5,1,1,0.3636,0.76,0.0,14,1,0.2588190451025207,0.9659258262890684,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,1,0.087264,4,2.70805020110221,0,通勤型
4,0,11,2,0,5,1,1,0.2879,0.81,0.1045,10,1,0.4999999999999999,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,2,0.0547009999999999,8,2.3978952727983707,0,通勤型
4,0,11,3,0,5,1,1,0.2879,0.75,0.1045,2,1,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,3,0.071975,12,1.0986122886681096,0,通勤型
4,0,11,4,0,5,1,1,0.3182,0.75,0.1045,7,1,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,4,0.07955,16,2.079441541679836,0,通勤型
4,0,11,5,0,5,1,1,0.3182,0.75,0.0,5,1,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,5,0.07955,20,1.791759469228055,0,通勤型
4,0,11,6,0,5,1,1,0.2727,0.81,0.1045,13,1,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,6,0.0518129999999999,24,2.639057329615259,0,通勤型
4,0,11,7,0,5,1,1,0.303,0.81,0.0,35,2,0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,7,0.0575699999999999,28,3.58351893845611,0,通勤型
4,0,11,8,0,5,1,1,0.2727,0.81,0.1343,74,2,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,8,0.0518129999999999,32,4.31748811353631,0,通勤型
4,0,11,9,0,5,1,1,0.3485,0.76,0.0,95,2,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,9,0.0836399999999999,36,4.564348191467836,0,通勤型
4,0,11,10,0,5,1,1,0.3485,0.71,0.1642,142,3,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,10,0.101065,40,4.962844630259907,0,通勤型
4,0,11,11,0,5,1,1,0.4091,0.66,0.1045,226,3,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,11,0.139094,44,5.424950017481403,0,通勤型
4,0,11,12,0,5,1,1,0.4545,0.51,0.1045,272,3,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,12,0.222705,48,5.60947179518496,0,通勤型
4,0,11,13,0,5,1,1,0.4848,0.45,0.2239,283,3,-0.2588190451025208,-0.9659258262890684,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,13,0.26664,52,5.648974238161206,0,通勤型
4,0,11,14,0,5,1,1,0.5,0.39,0.2239,272,3,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,14,0.305,56,5.60947179518496,0,通勤型
4,0,11,15,0,5,1,1,0.5,0.36,0.194,310,3,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,15,0.32,60,5.739792912179234,0,通勤型
4,0,11,16,0,5,1,1,0.4848,0.39,0.1642,261,3,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,16,0.295728,64,5.568344503761097,0,通勤型
4,0,11,17,0,5,1,1,0.4848,0.34,0.1045,184,4,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,17,0.319968,68,5.220355825078325,0,通勤型
4,0,11,18,0,5,1,1,0.4545,0.44,0.0896,153,4,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,18,0.25452,72,5.0369526024136295,0,通勤型
4,0,11,19,0,5,1,1,0.4242,0.67,0.0,134,4,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,19,0.139986,76,4.90527477843843,0,通勤型
4,0,11,20,0,5,1,1,0.4091,0.58,0.0896,95,5,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,20,0.171822,80,4.564348191467836,0,通勤型
4,0,11,21,0,5,1,1,0.3788,0.71,0.0,85,5,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,21,0.109852,84,4.454347296253507,0,通勤型
4,0,11,22,0,5,1,1,0.3485,0.71,0.0896,58,5,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,22,0.101065,88,4.07753744390572,0,通勤型
4,0,11,23,0,5,1,1,0.3485,0.76,0.1045,33,5,-0.2588190451025215,0.965925826289068,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,23,0.0836399999999999,92,3.5263605246161616,0,通勤型
4,0,11,0,0,6,0,1,0.3485,0.76,0.1045,47,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.0836399999999999,0,3.8712010109078903,1,休闲型
4,0,11,1,0,6,0,1,0.3333,0.76,0.0896,29,1,0.2588190451025207,0.9659258262890684,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.079992,4,3.4011973816621555,1,休闲型
4,0,11,2,0,6,0,1,0.3182,0.81,0.1045,23,1,0.4999999999999999,0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.0604579999999999,8,3.1780538303479458,1,休闲型
4,0,11,3,0,6,0,1,0.3333,0.81,0.0,17,1,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.0633269999999999,12,2.8903717578961645,1,休闲型
4,0,11,4,0,6,0,1,0.3333,0.81,0.0,4,1,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.0633269999999999,16,1.6094379124341005,1,休闲型
4,0,11,5,0,6,0,1,0.3182,0.75,0.1045,3,1,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.07955,20,1.3862943611198906,1,休闲型
4,0,11,6,0,6,0,2,0.3182,0.75,0.0896,10,1,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.07955,24,2.3978952727983707,1,休闲型
4,0,11,7,0,6,0,1,0.2727,0.87,0.1045,17,2,0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.035451,28,2.8903717578961645,1,休闲型
4,0,11,8,0,6,0,1,0.3333,0.76,0.0896,60,2,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.079992,32,4.110873864173311,1,休闲型
4,0,11,9,0,6,0,1,0.3485,0.76,0.0896,83,2,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.0836399999999999,36,4.430816798843313,1,休闲型
4,0,11,10,0,6,0,1,0.3788,0.81,0.0,141,3,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.0719719999999999,40,4.955827057601261,1,休闲型
4,0,11,11,0,6,0,1,0.4091,0.62,0.1045,230,3,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.155458,44,5.442417710521793,1,休闲型
4,0,11,12,0,6,0,1,0.4394,0.51,0.0,309,3,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.215306,48,5.736572297479192,1,休闲型
4,0,11,13,0,6,0,1,0.4697,0.44,0.0,325,3,-0.2588190451025208,-0.9659258262890684,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.263032,52,5.786897381366708,1,休闲型
4,0,11,14,0,6,0,2,0.4697,0.48,0.1343,299,3,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.244244,56,5.703782474656201,1,休闲型
4,0,11,15,0,6,0,2,0.4848,0.42,0.1045,314,3,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.281184,60,5.752572638825633,1,休闲型
4,0,11,16,0,6,0,2,0.4545,0.47,0.1343,275,3,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.240885,64,5.62040086571715,1,休闲型
4,0,11,17,0,6,0,2,0.4545,0.47,0.1343,184,4,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.240885,68,5.220355825078325,1,休闲型
4,0,11,18,0,6,0,2,0.4242,0.62,0.1642,185,4,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.161196,72,5.225746673713202,1,休闲型
4,0,11,19,0,6,0,2,0.4091,0.71,0.0896,146,4,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.118639,76,4.990432586778736,1,休闲型
4,0,11,20,0,6,0,2,0.4242,0.58,0.0,141,5,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.178164,80,4.955827057601261,1,休闲型
4,0,11,21,0,6,0,2,0.3939,0.82,0.0,92,5,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.070902,84,4.532599493153256,1,休闲型
4,0,11,22,0,6,0,2,0.3939,0.76,0.0,65,5,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.094536,88,4.189654742026425,1,休闲型
4,0,11,23,0,6,0,1,0.3788,0.81,0.0,69,5,-0.2588190451025215,0.965925826289068,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0,0.0719719999999999,92,4.248495242049359,1,休闲型
4,0,11,0,0,0,0,1,0.3788,0.81,0.0,46,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.0719719999999999,0,3.8501476017100575,1,休闲型
4,0,11,1,0,0,0,1,0.3788,0.81,0.0,44,1,0.2588190451025207,0.9659258262890684,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.0719719999999999,4,3.80666248977032,1,休闲型
4,0,11,2,0,0,0,1,0.3636,0.81,0.0,31,1,0.4999999999999999,0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.0690839999999999,8,3.4657359027997265,1,休闲型
4,0,11,3,0,0,0,1,0.3636,0.87,0.0,17,1,0.7071067811865475,0.7071067811865476,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.047268,12,2.8903717578961645,1,休闲型
4,0,11,4,0,0,0,1,0.3485,0.87,0.1045,4,1,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.045305,16,1.6094379124341005,1,休闲型
4,0,11,5,0,0,0,1,0.3485,0.87,0.194,5,1,0.9659258262890684,0.2588190451025207,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.045305,20,1.791759469228055,1,休闲型
4,0,11,6,0,0,0,1,0.3939,0.82,0.1642,9,1,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.070902,24,2.302585092994046,1,休闲型
4,0,11,7,0,0,0,1,0.3939,0.87,0.2239,23,2,0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.0512069999999999,28,3.1780538303479458,1,休闲型
4,0,11,8,0,0,0,1,0.4091,0.82,0.2985,42,2,0.8660254037844387,-0.4999999999999998,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.073638,32,3.7612001156935615,1,休闲型
4,0,11,9,0,0,0,1,0.4545,0.72,0.2836,111,2,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.12726,36,4.718498871295094,1,休闲型
4,0,11,10,0,0,0,1,0.4545,0.72,0.2836,189,3,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.12726,40,5.247024072160486,1,休闲型
4,0,11,11,0,0,0,1,0.4848,0.63,0.3582,240,3,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.179376,44,5.484796933490655,1,休闲型
4,0,11,12,0,0,0,1,0.5152,0.56,0.2836,256,3,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.2266879999999999,48,5.54907608489522,1,休闲型
4,0,11,13,0,0,0,1,0.5152,0.6,0.194,313,3,-0.2588190451025208,-0.9659258262890684,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.20608,52,5.749392985908253,1,休闲型
4,0,11,14,0,0,0,1,0.6212,0.43,0.4627,313,3,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.354084,56,5.749392985908253,1,休闲型
4,0,11,15,0,0,0,1,0.6212,0.43,0.2836,317,3,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.354084,60,5.762051382780177,1,休闲型
4,0,11,16,0,0,0,1,0.5303,0.52,0.2537,323,3,-0.8660254037844384,-0.5000000000000004,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.254544,64,5.780743515792329,1,休闲型
4,0,11,17,0,0,0,1,0.5152,0.56,0.194,204,4,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.2266879999999999,68,5.3230099791384085,1,休闲型
4,0,11,18,0,0,0,1,0.4848,0.63,0.1642,155,4,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.179376,72,5.049856007249537,1,休闲型
4,0,11,19,0,0,0,1,0.4697,0.67,0.2239,139,4,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.1550009999999999,76,4.941642422609304,1,休闲型
4,0,11,20,0,0,0,1,0.4848,0.63,0.2537,104,5,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.179376,80,4.653960350157523,1,休闲型
4,0,11,21,0,0,0,1,0.4697,0.67,0.2836,88,5,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.1550009999999999,84,4.48863636973214,1,休闲型
4,0,11,22,0,0,0,1,0.4697,0.72,0.2537,66,5,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.131516,88,4.204692619390966,1,休闲型
4,0,11,23,0,0,0,1,0.4697,0.72,0.2537,32,5,-0.2588190451025215,0.965925826289068,-0.5000000000000004,0.8660254037844384,0.0,1.0,-2.4492935982947064e-16,1.0,0,0.131516,92,3.49650756146648,1,休闲型
4,0,11,0,0,1,1,1,0.4545,0.77,0.2836,16,1,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,0,0.1045349999999999,0,2.833213344056216,0,通勤型
4,0,11,1,0,1,1,1,0.4545,0.77,0.2985,13,1,0.2588190451025207,0.9659258262890684,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1,0.1045349999999999,4,2.639057329615259,0,通勤型
